Offense Type,Beat,Premise,BlockRange,StreetName,Type
Theft,5F40,Clothing Store,7900-7999,FM 1960,RD
Theft,5F40,Other Parking Lot,17100-17199,TOMBALL,PKWY
Theft,5F40,"Hotel, Motel, Inn, Etc.",13200-13299,CHAMPIONS CENTRE,DR
Theft,5F40,Department or Discount Store,7900-7999,FM 1960,RD
Auto Theft,5F40,Apartment Parking Lot,8300-8399,WILLOW PLACE,DR
Theft,5F40,Restaurant or Cafeteria Parking Lot,17200-17299,TOMBALL,PKWY
Theft,5F40,Restaurant or Cafeteria Parking Lot,7600-7699,FM 1960,RD
Auto Theft,5F40,Department or Discount Store,12400-12499,GESSNER,RD
Theft,5F40,Restaurant or Cafeteria Parking Lot,7600-7699,FM 1960,RD
Burglary,5F40,Apartment,13500-13599,BRETON RIDGE,ST
Theft,5F40,Other Parking Lot,7700-7799,WILLOW CHASE,BLVD
Auto Theft,5F40,Apartment Parking Lot,9600-9699,GRANT,RD
Theft,5F40,Department or Discount Store,6800-6899,FM 1960,RD
Theft,5F40,Restaurant or Cafeteria Parking Lot,17100-17199,TOMBALL,PKWY
Robbery,5F40,Adult Book Store or Newsstand,13100-13199,WILLOW CHASE,DR
Theft,5F40,Restaurant or Cafeteria,17100-17199,SH 249,HWY
Theft,5F40,Clothing Store,7900-7999,FM 1960,RD
Theft,5F40,Other Parking Lot,7700-7799,WILLOW CHASE,BLVD
Theft,5F40,"Other, Unknown, or Not Listed",2000-2099,WILLOWBROOK MALL,-
Theft,5F40,Department or Discount Store,6800-6899,FM 1960,RD
Theft,5F40,Jewelry Stores,7400-7499,FM 1960,RD
Theft,5F40,Department or Discount Store,7900-7999,FM 1960,RD
Theft,5F40,Restaurant or Cafeteria Parking Lot,17200-17299,TOMBALL,PKWY
Theft,5F40,"Theatres, Dinner Theaters, Auditoriums",17100-17199,TOMBALL,PKWY
Theft,5F40,Miscellaneous Business (Non-Specific),17200-17299,TOMBALL,PKWY
Robbery,5F40,Miscellaneous Business (Non-Specific),13100-13199,WILLOW CHASE,DR
Auto Theft,5F40,Residence or House,8300-8399,WILLOW PLACE,DR
Theft,5F40,Sporting Goods or Gun Shops,7600-7699,FM 1960,RD
Theft,5F40,Convenience Store Parking Lot,18300-18399,TOMBALL,PKWY
Theft,5F40,Strip Business Center Parking Lot,18300-18399,TOMBALL,PKWY
Robbery,5F40,Strip Business Center Parking Lot,17100-17199,TOMBALL,PKWY
Theft,5F40,Miscellaneous Business (Non-Specific),17300-17399,TOMBALL,PKWY
Theft,5F40,Restaurant or Cafeteria Parking Lot,7600-7699,FM 1960,RD
Auto Theft,5F40,Other Parking Lot,7600-7699,FM 1960,RD
Theft,5F40,Department or Discount Store,8000-8099,WILLOWBROOK MALL,-
Theft,5F40,Other Parking Lot,13100-13199,WILLOW CHASE,DR
Theft,5F40,Restaurant or Cafeteria Parking Lot,7100-7199,FM 1960,RD
Robbery,5F40,Commercial Building,7000-7099,FM 1960,RD
Theft,5F40,Apartment Parking Lot,13000-13099,CHAMPIONS PARK,DR
Theft,5F40,Clothing Store,7900-7999,FM 1960,RD
Robbery,5F40,Service or Gas Station,18500-18599,TOMBALL,PKWY
Theft,5F40,Miscellaneous Business (Non-Specific),7600-7699,FM 1960,RD
Theft,5F40,Restaurant or Cafeteria Parking Lot,7600-7699,FM 1960,RD
Auto Theft,5F40,"Road, Street, or Sidewalk",8300-8399,WILLOW PLACE,DR
Theft,5F40,"Gym, Recreat, Club House, Indoor Pool, Spa",7700-7799,WILLOW CHASE,BLVD
Theft,5F40,Liquor Store,6900-6999,FM 1960,RD
Robbery,5F40,Grocery Store or Supermarket Parking Lot,12400-12499,GESSNER,RD
Theft,5F40,Clothing Store,7900-7999,FM 1960,RD
Theft,5F40,Apartment,7500-7599,FM 1960,RD
Theft,5F40,Department or Discount Store,6800-6899,FM 1960,RD
Burglary,6B10,Miscellaneous Business (Non-Specific),11100-11199,BAUMAN,RD
Theft,6B10,Bar or Night Club Parking Lot,5900-5999,NORTH,FWY
Aggravated Assault,6B10,"Road, Street, or Sidewalk",9900-9999,BAUMAN,RD
Theft,6B10,Apartment,300-399,LITTLE YORK,RD
Auto Theft,6B10,Apartment Parking Lot,200-299,LITTLE YORK,RD
Burglary,6B10,"Laundry, Dry Cleaners, Washaterias",100-199,RITTENHOUSE,ST
Theft,6B10,Miscellaneous Business (Non-Specific),7300-7399,AIRLINE,DR
Robbery,6B10,"Road, Street, or Sidewalk",UNK,CANINO,RD
Aggravated Assault,6B10,Apartment,7300-7399,NORTHLINE,DR
Auto Theft,6B10,Restaurant or Cafeteria Parking Lot,5900-5999,NORTH,FWY
Auto Theft,6B10,Convenience Store Parking Lot,6700-6799,AIRLINE,DR
Robbery,6B10,Apartment Parking Lot,5600-5699,NORTH,FWY
Burglary,6B10,"Church, Synagogue, or Temple",500-599,TIDWELL,RD
Theft,6B10,"Field, Woods, Forest, Park",6900-6999,NORDLING,RD
Auto Theft,6B10,Convenience Store Parking Lot,300-399,ROSAMOND,-
Theft,6B10,,6900-6999,NORDLING,RD
Robbery,6B10,"Road, Street, or Sidewalk",10100-10199,IRVINGTON,BLVD
Auto Theft,6B10,Apartment Parking Lot,300-399,LITTLE YORK,RD
Auto Theft,6B10,Vehicle/Auto Sales/Lease/Auto Parts Store,800-899,LITTLE YORK,RD
Theft,6B10,Grocery Store or Supermarket Parking Lot,400-499,LITTLE YORK,RD
Theft,6B10,Other Parking Lot,600-699,CANINO,RD
Theft,6B10,Restaurant or Cafeteria,6800-6899,AIRLINE,DR
Rape,6B10,"Road, Street, or Sidewalk",10200-10299,IRVINGTON,BLVD
Burglary,6B10,Vehicle/Auto Sales/Lease/Auto Parts Store,400-499,LITTLE YORK,RD
Theft,6B10,"Road, Street, or Sidewalk",100-199,PARKER,RD
Theft,6B10,Department or Discount Store,5500-5599,NORTH,FWY
Aggravated Assault,6B10,"Road, Street, or Sidewalk",7300-7399,NORTHLINE,DR
Rape,6B10,Apartment,9400-9499,BAUMAN,RD
Burglary,6B10,Vehicle/Auto Sales/Lease/Auto Parts Store,7400-7499,AIRLINE,DR
Aggravated Assault,6B10,Apartment,200-299,ROSAMOND,-
Aggravated Assault,6B10,Apartment,7000-7099,NORTHLINE,DR
Theft,6B10,Residence or House,7200-7299,WERNER,ST
Theft,6B10,"Libraries, Museums",9500-9599,IRVINGTON,BLVD
Burglary,6B10,Vehicle/Auto Sales/Lease/Auto Parts Store,400-499,LITTLE YORK,RD
Auto Theft,6B10,Residence or House,11100-11199,VISTA NORTE,CT
Theft,6B10,Miscellaneous Business (Non-Specific),5500-5599,AIRLINE,DR
Burglary,6B10,Residence or House,100-199,ECHO GLEN,DR
Auto Theft,6B10,"Road, Street, or Sidewalk",6700-6799,AIRLINE,DR
Aggravated Assault,6B10,Residence or House,600-699,TURNER,DR
Robbery,6B10,Car Wash,600-699,PARKER,RD
Theft,6B10,Clothing Store,400-499,LITTLE YORK,RD
Auto Theft,6B10,"Road, Street, or Sidewalk",500-599,TIDWELL,RD
Theft,6B10,Commercial Building,400-499,LITTLE YORK,RD
Theft,6B10,Apartment,7300-7399,NORTHLINE,DR
Aggravated Assault,6B10,Service or Gas Station,400-499,LITTLE YORK,RD
Theft,6B10,Apartment,5600-5699,NORTH,FWY
Theft,6B10,Driveway,200-299,TWICKENHAM,TRL
Burglary,6B10,Vehicle/Auto Sales/Lease/Auto Parts Store,400-499,LITTLE YORK,RD
Auto Theft,6B10,Apartment Parking Lot,100-199,PARKER,RD
Auto Theft,6B10,Department or Discount Store,400-499,LITTLE YORK,RD
Theft,6B10,Restaurant or Cafeteria Parking Lot,5900-5999,NORTH,FWY
Theft,6B10,Strip Business Center Parking Lot,UNK,TIDWELL,RD
Auto Theft,6B10,Driveway,10900-10999,NORMEADOW,LN
Theft,6B10,Driveway,800-899,ZOLA,RD
Robbery,6B10,Convenience Store Parking Lot,7000-7099,NORTH,FWY
Theft,6B10,Other Parking Lot,5400-5499,NORTH,FWY
Auto Theft,6B10,Apartment Parking Lot,200-299,LITTLE YORK,RD
Aggravated Assault,6B10,"Road, Street, or Sidewalk",200-299,ROSAMOND,-
Theft,6B10,Driveway,11100-11199,COURTSHIRE,DR
Theft,6B10,Department or Discount Store,400-499,LITTLE YORK,RD
Aggravated Assault,6B10,Apartment,200-299,LITTLE YORK,RD
Burglary,6B10,Restaurant or Cafeteria,UNK,TIDWELL,RD
Theft,6B10,Residence or House,700-799,CATHER,-
Theft,6B10,Driveway,12400-12499,CARDIFF,-
Robbery,6B10,"Road, Street, or Sidewalk",7500-7599,NORTHLINE,DR
Theft,6B10,"Pawn, Resale Shop, or Flea Market",7000-7099,NORTH,FWY
Robbery,6B10,"Road, Street, or Sidewalk",1100-1199,CARBY,RD
Theft,6B10,"Road, Street, or Sidewalk",100-199,SUNNYSIDE,ST
Theft,6B10,Driveway,200-299,COOPER,RD
Aggravated Assault,6B10,Residence or House,100-199,BURBANK,-
Burglary,6B10,"Furniture, Appliances, Radios, TV Store",6200-6299,NORTH,FWY
Theft,6B10,Residence or House,5600-5699,NORTH,FWY
Theft,6B10,Residence or House,100-199,SPREADING OAK,DR
Theft,6B10,Driveway,6900-6999,WERNER,ST
Theft,6B10,Apartment,400-499,LITTLE YORK,RD
Theft,6B10,Service or Gas Station,7100-7199,NORTH,FWY
Auto Theft,6B10,Other Parking Lot,7200-7299,AIRLINE,DR
Auto Theft,6B10,Strip Business Center Parking Lot,400-499,LITTLE YORK,RD
Aggravated Assault,6B10,Residence or House,800-899,ZOLA,RD
Auto Theft,6B10,Apartment Parking Lot,7000-7099,NORTHLINE,DR
Aggravated Assault,6B10,"Hotel, Motel, Inn, Etc.",5600-5699,AIRLINE,DR
Burglary,6B10,"Furniture, Appliances, Radios, TV Store",7100-7199,NORTH,FWY
Auto Theft,6B10,Apartment Parking Lot,100-199,PARKER,RD
Auto Theft,6B10,Bar or Night Club Parking Lot,100-199,LITTLE YORK,RD
Auto Theft,6B20,"Road, Street, or Sidewalk",6500-6599,TUSKEGEE,ST
Theft,6B20,"Church, Synagogue, or Temple Parking Lot",5700-5799,MONTGOMERY,RD
Robbery,6B20,Restaurant or Cafeteria,6600-6699,SHEPHERD,DR
Burglary,6B20,"Laundry, Dry Cleaners, Washaterias",200-299,TIDWELL,RD
Burglary,6B20,Residence or House,600-699,GRANVILLE,DR
Theft,6B20,Bar or Night Club,900-999,LUCKY,ST
Aggravated Assault,6B20,Apartment,5600-5699,YALE,ST
Robbery,6B20,Department or Discount Store,6800-6899,T C JESTER,BLVD
Theft,6B20,Apartment Parking Lot,3100-3199,LITTLE YORK,RD
Burglary,6B20,Apartment,1200-1299,TIDWELL,RD
Auto Theft,6B20,Apartment Parking Lot,1200-1299,TIDWELL,RD
Robbery,6B20,Convenience Store,6400-6499,NORTH,FWY
Aggravated Assault,6B20,Apartment,500-599,RITTENHOUSE,ST
Aggravated Assault,6B20,Residence or House,1000-1099,DOLLY WRIGHT,ST
Theft,6B20,Service or Gas Station,4600-4699,TIDWELL,RD
Theft,6B20,"Road, Street, or Sidewalk",5600-5699,BERTELLIS,LN
Burglary,6B20,Residence or House,5700-5799,YALE,ST
Robbery,6B20,"Road, Street, or Sidewalk",1700-1799,DONOVAN,-
Aggravated Assault,6B20,Residence or House,700-799,MILLVILLE,DR
Theft,6B20,Other Parking Lot,7300-7399,SHEPHERD,DR
Theft,6B20,"Hotel, Motel, Inn, Etc.",600-699,LITTLE YORK,RD
Aggravated Assault,6B20,Other Parking Lot,7000-7099,NORTH,FWY
Theft,6B20,Restaurant or Cafeteria Parking Lot,7200-7299,NORTH,FWY
Theft,6B20,"Other, Unknown, or Not Listed",7400-7499,NORTH,FWY
Robbery,6B20,Miscellaneous Business (Non-Specific),6000-6099,NORTH,FWY
Burglary,6B20,"Road, Street, or Sidewalk",3200-3299,CLIFFDALE,ST
Theft,6B20,"Other, Unknown, or Not Listed",7200-7299,SHEPHERD,DR
Burglary,6B20,Residence or House,400-499,HAMILTON,ST
Aggravated Assault,6B20,"Road, Street, or Sidewalk",7800-7899,MONTGOMERY,RD
Theft,6B20,"Church, Synagogue, or Temple Parking Lot",500-599,RITTENHOUSE,ST
Robbery,6B20,"Road, Street, or Sidewalk",6800-6899,EZZARD CHARLES,LN
Theft,6B20,Driveway,1000-1099,JEFF,-
Theft,6B20,Apartment Parking Lot,2300-2399,TIDWELL,RD
Robbery,6B20,Apartment,800-899,PINEMONT,DR
Theft,6B20,"Road, Street, or Sidewalk",700-799,DILLARD,ST
Aggravated Assault,6B20,Hotel or Motel Parking Lot,100-199,ROSAMOND,-
Aggravated Assault,6B20,Rental Storage Facility,5900-5999,NORTH,FWY
Theft,6B20,Driveway,5500-5599,ROSSLYN,RD
Theft,6B20,"Factory, Manufacturing, or Industrial",3500-3599,PINEMONT,DR
Theft,6B20,Bar or Night Club Parking Lot,1200-1299,TIDWELL,RD
Aggravated Assault,6B20,Convenience Store,300-399,TIDWELL,RD
Aggravated Assault,6B20,Residence or House,400-499,PICKERING,-
Theft,6B20,,7200-7299,WHEATLEY,ST
Aggravated Assault,6B20,Residence or House,700-799,LOVERS,LN
Robbery,6B20,Restaurant or Cafeteria,7200-7299,SHEPHERD,DR
Theft,6B20,Apartment Parking Lot,7400-7499,SHEPHERD,DR
Theft,6B20,Apartment,700-799,PINEMONT,DR
Theft,6B20,Apartment Parking Lot,7400-7499,SHEPHERD,DR
Theft,6B20,Apartment,700-799,PINEMONT,DR
Burglary,6B20,Residence or House,800-899,LITTLE YORK,RD
Auto Theft,6B20,Apartment Parking Lot,400-499,PARKER,RD
Burglary,6B20,Residence or House,900-999,GLEN,-
Theft,6B20,Apartment Parking Lot,5900-5999,NORTH,FWY
Burglary,6B20,Residence or House,800-899,LITTLE YORK,RD
Aggravated Assault,6B20,Residence or House,800-899,GRANVILLE,DR
Auto Theft,6B20,"Road, Street, or Sidewalk",5400-5499,CANDLETREE,-
Aggravated Assault,6B20,"Road, Street, or Sidewalk",900-999,WALL,ST
Theft,6B20,"Road, Street, or Sidewalk",1500-1599,DESOTO,ST
Burglary,6B20,Office Building,6900-6999,SEALEY,ST
Burglary,6B20,Residence or House,6500-6599,MONTGOMERY,RD
Theft,6B20,Apartment,700-799,PINEMONT,DR
Theft,6B20,Residence or House,6500-6599,BAYOU VIEW,DR
Theft,6B20,Convenience Store Parking Lot,3200-3299,LITTLE YORK,RD
Aggravated Assault,6B20,Apartment,900-999,LITTLE YORK,RD
Burglary,6B20,Residence or House,900-999,LITTLE YORK,RD
Aggravated Assault,6B20,Residence or House,6800-6899,SEALEY,-
Burglary,6B20,"Other, Unknown, or Not Listed",700-799,RITTENHOUSE,ST
Auto Theft,6B20,Residence or House,100-199,FLORADORA,LN
Theft,6B20,Miscellaneous Business (Non-Specific),6000-6099,SHEPHERD,DR
Theft,6B20,"Road, Street, or Sidewalk",4400-4499,OAK SHADOWS,DR
Burglary,6B20,"Vacant Single Occ Resd(House,Townhs,Dplex)",5900-5999,BALBO,ST
Auto Theft,6B20,Apartment Parking Lot,3100-3199,LITTLE YORK,RD
Auto Theft,6B20,"Road, Street, or Sidewalk",100-199,WITCHER,LN
Auto Theft,6B20,Miscellaneous Business (Non-Specific),600-699,PARKER,RD
Aggravated Assault,6B20,Residence or House,900-999,BENCHFIELD,DR
Aggravated Assault,6B20,Apartment Parking Lot,3100-3199,LITTLE YORK,RD
Aggravated Assault,6B20,Residence or House,7000-7099,MOUNT,-
Auto Theft,6B20,Miscellaneous Business (Non-Specific),6000-6099,YALE,ST
Theft,6B20,"Church, Synagogue, or Temple Parking Lot",5600-5699,NORTH,FWY
1,6B20,Residence or House,4200-4299,OAK SHADOWS,DR
Theft,6B20,Maintenance or Building Services,1000-1099,GRANVILLE,DR
Aggravated Assault,6B30,Apartment,5700-5799,GULF BANK,RD
Auto Theft,6B30,Residence or House,7000-7099,INWOOD PARK,DR
Theft,6B30,Residence or House,7300-7399,WOODSMAN,TRL
Theft,6B30,Miscellaneous Business (Non-Specific),5800-5899,HOUSTON ROSSLYN,RD
Theft,6B30,Specialty Store (Non-Specific),6500-6599,ANTOINE,DR
Auto Theft,6B30,Driveway,3400-3499,BLACK LOCUST,DR
Theft,6B30,Apartment,5500-5599,DESOTO,ST
Theft,6B30,Grocery Store or Supermarket,8600-8699,BLACK TERN,LN
Robbery,6B30,Apartment Parking Lot,3400-3499,LITTLE YORK,RD
Aggravated Assault,6B30,Apartment,5500-5599,DESOTO,ST
Burglary,6B30,Clothing Store,7300-7399,ANTOINE,DR
Auto Theft,6B30,Apartment Parking Lot,5300-5399,DESOTO,ST
Aggravated Assault,6B30,Residence or House,5300-5399,GULF BANK,RD
Theft,6B30,Apartment Parking Lot,6000-6099,OAK BAY,DR
Theft,6B30,Grocery Store or Supermarket,3800-3899,LITTLE YORK,RD
Burglary,6B30,Apartment,8000-8099,ANTOINE,DR
Burglary,6B30,Residence or House,7400-7499,MAPLE TREE,DR
Burglary,6B30,Residence or House,4100-4199,CHERRY OAK,CIR
Auto Theft,6B30,Apartment,5700-5799,THOUSAND OAKS,CIR
Theft,6B30,Residence or House,6300-6399,LAUTREC,DR
Theft,6B30,"Road, Street, or Sidewalk",8500-8599,SCENIC GREEN,DR
Aggravated Assault,6B30,Residence or House,6300-6399,ANTOINE,DR
Theft,6B30,Convenience Store,3300-3399,LITTLE YORK,RD
Theft,6B30,Convenience Store,3300-3399,LITTLE YORK,RD
Burglary,6B30,Vacant Building (Commercial),7300-7399,ANTOINE,DR
Aggravated Assault,6B30,Apartment,5500-5599,DESOTO,ST
Theft,6B30,Strip Business Center Parking Lot,7300-7399,ALABONSON,RD
Theft,6B30,Driveway,8900-8999,LANGFIELD,RD
Burglary,6B30,Apartment,5500-5599,DESOTO,ST
Robbery,6B30,"Road, Street, or Sidewalk",7300-7399,ANTOINE,DR
Burglary,6B30,Apartment,5300-5399,DESOTO,ST
Aggravated Assault,6B30,Service or Gas Station,5700-5799,GULF BANK,RD
Burglary,6B30,Apartment,3200-3299,LITTLE YORK,RD
Burglary,6B30,Residence or House,3700-3799,RED FIR,DR
Robbery,6B30,Liquor Store,7300-7399,ANTOINE,DR
Robbery,6B30,Apartment Parking Lot,5500-5599,DESOTO,ST
Auto Theft,6B30,Apartment Parking Lot,5300-5399,GULF BANK,RD
Auto Theft,6B30,Driveway,6700-6799,ROLLING MILL,DR
Theft,6B30,Residence or House,8000-8099,ANTOINE,DR
Burglary,6B30,Residence or House,8700-8799,TWISTING VINE,LN
Theft,6B30,Apartment Parking Lot,5300-5399,GULF BANK,RD
Theft,6B30,Apartment Parking Lot,5500-5599,DESOTO,ST
Auto Theft,6B30,Garage or Carport,5700-5799,LONG CREEK,LN
Theft,6B30,Apartment,5800-5899,HOUSTON ROSSLYN,RD
Burglary,6B30,Apartment,5500-5599,DESOTO,ST
Burglary,6B30,Residence or House,5700-5799,LONG CREEK,LN
Theft,6B30,Service or Gas Station,8000-8099,ANTOINE,DR
Burglary,6B30,Apartment,5800-5899,HOUSTON ROSSLYN,RD
Theft,6B30,Apartment Parking Lot,5300-5399,GULF BANK,RD
Auto Theft,6B30,Driveway,6700-6799,INWOOD WEST,DR
Theft,6B30,Apartment Parking Lot,5700-5799,THOUSAND OAKS,CIR
Auto Theft,6B30,Apartment Parking Lot,6100-6199,TIDWELL,RD
Theft,6B30,Driveway,7700-7799,YELLOW PINE,DR
Burglary,6B30,Apartment,5800-5899,HOUSTON ROSSLYN,RD
Theft,6B30,Apartment Parking Lot,7000-7099,GULF BANK,RD
Rape,6B30,Residence or House,7900-7999,ANTOINE,DR
Burglary,6B30,Restaurant or Cafeteria,6300-6399,ANTOINE,DR
Burglary,6B30,Apartment,6300-6399,DEIRDRE ANNE,DR
Auto Theft,6B30,Apartment,5500-5599,DESOTO,ST
Aggravated Assault,6B30,"Multi-Plex Home (Duplex,Triplex Etc.)",10100-10199,WILD HOLLOW,-
Theft,6B30,"Other, Unknown, or Not Listed",9600-9699,HANNON,DR
Robbery,6B30,Service or Gas Station,7200-7299,TIDWELL,RD
Theft,6B30,Residence or House,5400-5499,GULF BANK,RD
Theft,6B30,Driveway,6600-6699,VERA JEAN,DR
Burglary,6B30,Apartment,5300-5399,GULF BANK,RD
Theft,6B30,Residence or House,6400-6499,TALL WILLOW,DR
Theft,6B30,Warehouse,6200-6299,BINGLE,RD
Aggravated Assault,6B30,Residence or House,7700-7799,ASHMOLE,LN
Aggravated Assault,6B30,Apartment Parking Lot,5700-5799,LOST FOREST,DR
Theft,6B30,Apartment Parking Lot,5700-5799,GULF BANK,RD
Theft,6B30,"Other, Unknown, or Not Listed",7400-7499,SHADY GROVE,LN
Theft,6B30,Condominium,7000-7099,INWOOD PARK,DR
Theft,6B30,Residence or House,3900-3999,BADGER FOREST,DR
Aggravated Assault,6B30,Apartment,5800-5899,HOUSTON ROSSLYN,RD
Theft,6B30,Residence or House,3700-3799,BADGER FOREST,DR
Aggravated Assault,6B30,Apartment,3200-3299,LITTLE YORK,RD
Auto Theft,6B30,Apartment Parking Lot,5400-5499,GULF BANK,RD
Theft,6B30,Residence or House,6700-6799,ROLLING MILL,DR
Theft,6B30,Service or Gas Station,3300-3399,LITTLE YORK,RD
Rape,6B30,Residence or House,7300-7399,WOODSMAN,TRL
Aggravated Assault,6B30,Apartment Parking Lot,6300-6399,ANTOINE,DR
Burglary,6B30,,7300-7399,ANTOINE,DR
Aggravated Assault,6B30,Residence or House,6300-6399,TALL WILLOW,DR
Burglary,6B30,Residence or House,7000-7099,HIDDEN ARBOR,-
Aggravated Assault,6B30,Apartment,8000-8099,ANTOINE,DR
Burglary,6B30,Residence or House,3600-3699,MCKINLEY,LN
Burglary,6B30,Residence or House,6700-6799,INWOOD WEST,DR
Aggravated Assault,6B30,Residence or House,3800-3899,CHERRY FOREST,DR
Theft,6B30,Apartment,5500-5599,DESOTO,ST
Theft,6B30,Residence or House,5900-5999,BENT BOUGH,LN
Robbery,6B30,Apartment,5300-5399,GULF BANK,RD
Burglary,6B30,Residence or House,5500-5599,DESOTO,ST
Theft,6B30,Warehouse,7600-7699,RAILHEAD,LN
Burglary,6B30,Apartment,5500-5599,DESOTO,ST
Theft,6B30,Residence or House,5600-5699,CONECREST,CT
Theft,6B30,Driveway,7700-7799,BREEZEWAY,ST
Auto Theft,6B30,Driveway,10200-10299,HANNON,DR
Burglary,6B30,Apartment,5500-5599,DESOTO,ST
Burglary,6B30,Rental Storage Facility,5800-5899,HOUSTON ROSSLYN,RD
Theft,6B30,Mall Common Area,5500-5599,HOLLY VIEW,DR
Theft,6B30,Apartment Parking Lot,5800-5899,HOUSTON ROSSLYN,RD
Robbery,6B30,Miscellaneous Business (Non-Specific),6600-6699,ANTOINE,DR
Robbery,6B30,Apartment Parking Lot,5700-5799,GULF BANK,RD
Theft,6B30,Residence or House,8600-8699,SCENIC GREEN,DR
Theft,6B30,"Road, Street, or Sidewalk",7500-7599,MAPLE TREE,DR
Theft,6B30,"Road, Street, or Sidewalk",7000-7099,SHADY ARBOR,LN
Theft,6B30,Service or Gas Station,3300-3399,LITTLE YORK,RD
Auto Theft,6B30,Residence or House,5800-5899,BITTERNUT,DR
Theft,6B30,Apartment Parking Lot,5700-5799,LOST FOREST,DR
Theft,6B30,Residence or House,5800-5899,GREEN FALLS,DR
Burglary,6B30,Residence or House,7700-7799,BRUSHWOOD,DR
Aggravated Assault,6B30,Apartment,8000-8099,ANTOINE,DR
Aggravated Assault,6B30,Apartment,5900-5999,ANTOINE,DR
Robbery,6B30,Apartment Parking Lot,5500-5599,DESOTO,ST
Theft,6B30,Apartment,5800-5899,HOUSTON ROSSLYN,RD
Aggravated Assault,6B30,Apartment Parking Lot,5400-5499,GULF BANK,RD
Theft,6B30,Restaurant or Cafeteria,7200-7299,ANTOINE,DR
Theft,6B30,"Road, Street, or Sidewalk",6000-6099,DARKWOOD,DR
Theft,6B30,"Road, Street, or Sidewalk",7700-7799,LUMBER JACK,DR
Burglary,6B30,Apartment,6200-6299,ANTOINE,DR
Aggravated Assault,6B30,Apartment,5700-5799,THOUSAND OAKS,CIR
Theft,6B30,Apartment Parking Lot,3100-3199,LITTLE YORK,RD
Theft,6B30,Apartment,5700-5799,LOST FOREST,DR
Theft,6B30,Residence or House,6900-6999,BENT BRANCH,DR
Theft,6B30,Driveway,7400-7499,DEEP FOREST,DR
Theft,6B30,Residence or House,7400-7499,DEEP FOREST,DR
Robbery,6B30,Apartment,7000-7099,ANTOINE,DR
Aggravated Assault,6B40,Freeway Service Road,9400-9499,NORTH,FWY
Theft,6B40,Miscellaneous Business (Non-Specific),1000-1099,BERTRAND,DR
Aggravated Assault,6B40,"Road, Street, or Sidewalk",1100-1199,FRED,ST
Robbery,6B40,Specialty Store (Non-Specific),7700-7799,SHEPHERD,DR
Auto Theft,6B40,Miscellaneous Business (Non-Specific),9100-9199,NORTH,FWY
Burglary,6B40,Residence or House,2800-2899,ORION,ST
Robbery,6B40,Apartment Parking Lot,700-799,LITTLE YORK,RD
Theft,6B40,Convenience Store,9300-9399,NORTH,FWY
Aggravated Assault,6B40,Apartment,9600-9699,MONTGOMERY,RD
Aggravated Assault,6B40,Apartment,1400-1499,GULF BANK,RD
Theft,6B40,Residence or House,2500-2599,LUCKY,ST
Theft,6B40,Driveway,9900-9999,BONAZZI,-
Aggravated Assault,6B40,Residence or House,7500-7599,BRADMAR,ST
Auto Theft,6B40,Apartment Parking Lot,1400-1499,GULF BANK,RD
Theft,6B40,Service or Gas Station,1100-1199,VICTORY,DR
Theft,6B40,Strip Business Center Parking Lot,700-799,MOUNT HOUSTON,RD
Burglary,6B40,Residence or House,900-999,SAINT CLAIR,-
Theft,6B40,Construction Site,8500-8599,NORTH,FWY
Robbery,6B40,Driveway,900-999,VICTORY,DR
Theft,6B40,Driveway,2200-2299,DEWALT,ST
Robbery,6B40,Residence or House,800-899,BEAVER BEND,RD
Auto Theft,6B40,Department or Discount Store,10300-10399,NORTH,FWY
Robbery,6B40,"Hotel, Motel, Inn, Etc.",9700-9799,NORTH,FWY
Theft,6B40,Convenience Store,8000-8099,DE PRIEST,ST
Theft,6B40,"Vacant Storage Fac (Barn,Garage,Warehouse)",8600-8699,MONTGOMERY,RD
Theft,6B40,Convenience Store Parking Lot,700-799,MOUNT HOUSTON,RD
Theft,6B40,Adult Book Store or Newsstand,8900-8999,NORTH,FWY
Burglary,6B40,Other Parking Lot,700-799,LUCKY,ST
Aggravated Assault,6B40,Residence or House,800-899,MOSHER,LN
Aggravated Assault,6B40,"Road, Street, or Sidewalk",1100-1199,FRED,ST
Theft,6B40,Residence or House,1000-1099,MARJORIE,-
Robbery,6B40,Liquor Store,700-799,GULF BANK,RD
Aggravated Assault,6B40,Apartment Parking Lot,1400-1499,GULF BANK,RD
Robbery,6B40,Restaurant or Cafeteria,7500-7599,SHEPHERD,DR
Theft,6B40,Apartment Parking Lot,9000-9099,NORTH,FWY
Auto Theft,6B40,Apartment Parking Lot,9600-9699,MONTGOMERY,RD
