Offense Type,Premise,BlockRange,StreetName,Type
Theft,Restaurant or Cafeteria Parking Lot,9700-9799,BENT OAK,DR
Theft,"Road, Street, or Sidewalk",3400-3499,PO BOX 701242,-
Theft,"Road, Street, or Sidewalk",3200-3299,WESTHEIMER RD,RD
Theft,"Road, Street, or Sidewalk",3600-3699,WICKERSHAM LN,-
Burglary,Apartment,1000-1099,HWY 102,-
Theft,Drug Store or Medical Supply,2300-2399,MCCUE,RD
Theft,Apartment,3700-3799,SAN FELIPE ST,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",300-399,MEMORIAL CITY MALL,-
Theft,Strip Business Center Parking Lot,2300-2399,WESTHEIMER RD,RD
Theft,Grocery Store or Supermarket Parking Lot,12900-12999,AMBROSE STREET,-
Theft,Other Parking Lot,4300-4399,DARSEY,ST
Theft,Strip Business Center Parking Lot,5200-5299,HUMMINGBIRD,RD
Theft,Bank or Savings Institution Parking Lot,5100-5199,BUFFALO SPEEDWAY,-
Burglary,Apartment,3200-3299,LAS PALMAS ST,ST
Burglary,Restaurant or Cafeteria,3100-3199,SW FREEWAY 45,-
Robbery,Restaurant or Cafeteria,4800-4899,KIRBY DR,-
Theft,Miscellaneous Business (Non-Specific),2900-2999,SOUTHWEST FWY IB,-
Burglary,Commercial Building,4100-4199,RICHMOND,AVE
Theft,"Other, Unknown, or Not Listed",3200-3299,SOUTHWEST FWY IB,-
Theft,Service or Gas Station,UNK,SOUTHWEST FWY / WESLAYAN,-
Theft,Commercial Parking Lot or Garage,3600-3699,ALABAMA ST,ST
Theft,Commercial Parking Lot or Garage,2700-2799,SAINT ST,ST
Theft,Bar or Night Club Parking Lot,2600-2699,SOUTHWEST FWY IB,-
AutoTheft,Commercial Parking Lot or Garage,4400-4499,WESTHEIMER RD,RD
Theft,Commercial Parking Lot or Garage,4100-4199,MAINER,ST
Theft,Department or Discount Store,4500-4599,WARING,ST
Theft,Apartment Parking Lot,4100-4199,SOUTHWEST FWY OB,-
AutoTheft,Strip Business Center Parking Lot,5500-5599,WESLAYAN ST,ST
Theft,Residence or House,4100-4199,SOUTHWEST FWY OB,-
Theft,Restaurant or Cafeteria Parking Lot,4300-4399,WESTHEIMER RD,RD
Robbery,Other Parking Lot,3700-3799,SOUTHWEST FWY OB,-
Theft,Apartment Parking Lot,3100-3199,TIMMONS LN,-
Theft,Apartment Parking Lot,4600-4699,WILD INDIGO ST,ST
Aggravated Assault,Apartment,UNK,EAST BRIAR HOLLOW LN APT 14,-
Burglary,Commercial Building,3000-3099,LOOP,-
Robbery,Grocery Store or Supermarket Parking Lot,5200-5299,BUFFALO SPEEDWAY,-
Theft,Hotel or Motel Parking Lot,1600-1699,W LOOP S,-
Theft,Apartment Parking Lot,3900-3999,ESSEX LN,-
Robbery,"Hotel, Motel, Inn, Etc.",4000-4099,SOUTHWEST FWY IB,-
Robbery,"Road, Street, or Sidewalk",13900-13999,CHARTERHOUSE,WAY
Theft,Commercial Parking Lot or Garage,10400-10499,HONDO HILL,RD
Theft,Commercial Parking Lot or Garage,2700-2799,JOANEL ST,ST
AutoTheft,Driveway,3600-3699,NEWCASTLE ST,ST
Burglary,Service or Gas Station,4000-4099,SOUTHWEST,ST
Theft,Condominium,4600-4699,WILD INDIGO ST,ST
Burglary,Commercial Building,4800-4899,LOOP CENTRAL,DR
Theft,Service or Gas Station,3900-3999,SOUTHWEST,ST
Theft,Clothing Store,5500-5599,WESLAYAN,ST
Theft,Commercial Parking Lot or Garage,3300-3399,GEORGETOWN ST.,-
Theft,Bank or Savings Institution Parking Lot,1600-1699,FAIRWAY,AVE
Robbery,Department or Discount Store,5500-5599,WESLAYAN,ST
Robbery,Drug Store or Medical Supply,5200-5299,BUFFALO SPEEDWAY,-
Theft,Other Parking Lot,5500-5599,WESLAYAN ST,ST
Burglary,Commercial Building,4000-4099,RICHMOND,AVE
Theft,Restaurant or Cafeteria Parking Lot,600-699,SW 3RD,RD
Theft,Bar or Night Club Parking Lot,2300-2399,BERING DRIVE,-
Theft,Hotel or Motel Parking Lot,2500-2599,W LOOP S,-
Theft,Other Parking Lot,3700-3799,NOTTINGHAM ST.,-
Theft,Commercial Parking Lot or Garage,2500-2599,W LOOP S,-
Theft,Hotel or Motel Parking Lot,4500-4599,POST OAK PKWY,-
Theft,Restaurant or Cafeteria Parking Lot,5100-5199,BUFFALO SPEEDWAY,-
Theft,"Hotel, Motel, Inn, Etc.",1600-1699,LOOP,-
Burglary,Apartment,4400-4499,WESTHEIMER RD,RD
Theft,Other Parking Lot,3400-3499,RICHMOND AVE,-
Theft,"Road, Street, or Sidewalk",2200-2299,BANCROFT ST,ST
Theft,Restaurant or Cafeteria Parking Lot,4700-4799,WESTHEIMER RD,RD
Theft,Restaurant or Cafeteria Parking Lot,2900-2999,SOUTHWEST FWY IB,-
Theft,Residence or House,2300-2399,MID LN,-
Theft,Other Parking Lot,4800-4899,LOOP CENTRAL DR,-
Theft,Other Parking Lot,5000-5099,DINCANS ST,ST
Theft,Apartment Parking Lot,3700-3799,PO BOX 106169,-
AutoTheft,Department or Discount Store,2900-2999,SOUTHWEST FWY IB,-
Theft,Restaurant or Cafeteria,2900-2999,SOUTHWEST FWY IB,-
Theft,Grocery Store or Supermarket Parking Lot,1800-1899,MORSE UNIT B,-
Burglary,Apartment,3300-3399,WESLAYAN ST,ST
AutoTheft,"Church, Synagogue, or Temple Parking Lot",3700-3799,SOUTHWEST FWY OB,-
Theft,"Garden Supply, Nursery, or Florist",5300-5399,LOOP,-
Theft,Apartment,3400-3499,CUMMINS APT 67,-
Theft,Service or Gas Station,3900-3999,SW FRWY,-
Theft,Other Parking Lot,4700-4799,WESTPARK DR,-
Theft,Other Parking Lot,5100-5199,BUFFALO SPEEDWAY,-
Theft,Restaurant or Cafeteria Parking Lot,3000-3099,W LOOP S,-
Theft,Grocery Store or Supermarket Parking Lot,1200-1299,POST OAK,BLVD
AutoTheft,Other Parking Lot,5400-5499,W LOOP S,-
Theft,Restaurant or Cafeteria Parking Lot,4700-4799,WESTHEIMER RD,RD
Theft,Restaurant or Cafeteria Parking Lot,4900-4999,KIRBY DR,-
Burglary,Construction Site,900-999,CAPERTON,-
Robbery,Hotel or Motel Parking Lot,4300-4399,SARONG,DR
Theft,Apartment Parking Lot,4000-4099,ESSEX LN,-
Theft,Restaurant or Cafeteria Parking Lot,2900-2999,SOUTHWEST FWY IB,-
Robbery,Grocery Store or Supermarket Parking Lot,5200-5299,BUFFALO SPEEDWAY,-
Robbery,"Theatres, Dinner Theaters, Auditoriums",3800-3899,WESLAYAN ST,ST
Theft,Commercial Parking Lot or Garage,10000-10099,WESTPARK,DR
Theft,Drug Store or Medical Supply,5500-5599,WESLAYAN,ST
Robbery,Restaurant or Cafeteria,3800-3899,SOUTHWEST,ST
Theft,Commercial Parking Lot or Garage,5100-5199,BUFFALO SPEEDWAY,-
Theft,Restaurant or Cafeteria Parking Lot,2600-2699,WESTPARK DR,-
Theft,Apartment,5100-5199,EDLOE ST,ST
Theft,Restaurant or Cafeteria Parking Lot,3000-3099,TANGLEY,-
Theft,Restaurant or Cafeteria Parking Lot,2600-2699,WESTPARK DR,-
Theft,Commercial Parking Lot or Garage,4400-4499,WESTHEIMER RD,RD
Theft,Strip Business Center Parking Lot,200-299,WEBSTER UNIT 232,-
Burglary,Restaurant or Cafeteria,4300-4399,RICHMOND AVE,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",4800-4899,LOOP CENTRAL DR,-
Theft,Apartment Parking Lot,4300-4399,ROUNDTREE,LN
Robbery,Apartment,9100-9199,WESTHEIMER RD 115,-
Theft,"Field, Woods, Forest, Park",4700-4799,EDINBURGH,LN
AutoTheft,Apartment Parking Lot,4400-4499,WESTHEIMER,RD
Theft,Apartment Parking Lot,4400-4499,WESTHEIMER,RD
Theft,Bank or Savings Institution Parking Lot,900-999,WAKEFIELD,DR
AutoTheft,Other Parking Lot,2900-2999,BUFFALO SPEEDWAY,-
Theft,"Theatres, Dinner Theaters, Auditoriums",3800-3899,WESLAYAN ST,ST
Theft,Miscellaneous Business (Non-Specific),4100-4199,SOUTHWEST,ST
Theft,"Other, Unknown, or Not Listed",3100-3199,BUFFALO SPEEDWAY,-
AutoTheft,Apartment Parking Lot,4100-4199,SOUTHWEST FWY OB,-
Theft,Bank,3700-3799,BUFFALO SPEEDWAY,-
Theft,Commercial Parking Lot or Garage,2500-2599,W LOOP S,-
Theft,Commercial Parking Lot or Garage,3800-3899,SOUTHWEST FWY OB,-
Burglary,Office Building,4100-4199,SOUTHWEST,ST
Theft,Strip Business Center Parking Lot,3800-3899,RICHMOND AVE,-
Burglary,"Electronics Store, Electrical Supplies",4700-4799,RICHMOND,AVE
Burglary,Grocery Store or Supermarket,3700-3799,RICHMOND,AVE
Theft,Commercial Parking Lot or Garage,3200-3299,SOUTHWEST FWY IB,-
Theft,Rental Storage Facility,4200-4299,RICHMOND AVE,-
Burglary,Miscellaneous Business (Non-Specific),7200-7299,CORPORATE DR UNIT,-
AutoTheft,Driveway,4000-4099,CHATHAM,LN
AutoTheft,Driveway,4000-4099,CHATHAM LN,-
Theft,Restaurant or Cafeteria Parking Lot,2900-2999,SOUTHWEST FWY IB,-
Theft,"Other, Unknown, or Not Listed",5100-5199,BUFFALO SPEEDWAY,-
Theft,"Road, Street, or Sidewalk",1800-1899,POST OAK PARK DRIVE,-
Burglary,Apartment,9500-9599,LONG POINT,RD
Theft,Specialty Store (Non-Specific),5200-5299,BUFFALO SPEEDWAY,-
Theft,Restaurant or Cafeteria Parking Lot,3900-3999,SOUTHWEST FWY IB,-
Theft,Commercial Parking Lot or Garage,3800-3899,WESLAYAN ST,ST
Burglary,Apartment,15600-15699,KENTWATER,CT
Aggravated Assault,"Road, Street, or Sidewalk",18500-18599,TIMBERFOREST,ST
Theft,Restaurant or Cafeteria Parking Lot,2600-2699,WESTPARK DR,-
Theft,Restaurant or Cafeteria Parking Lot,17300-17399,PALMETTO PINES,-
Theft,Restaurant or Cafeteria Parking Lot,1500-1599,NICHOLE WOODS DRIVE,-
Theft,Apartment,2300-2399,MID,LN
Robbery,Apartment Parking Lot,5200-5299,WESLAYAN,-
Theft,Restaurant or Cafeteria Parking Lot,1100-1199,RICHCREST,ST
Theft,Commercial Parking Lot or Garage,3800-3899,WESLAYAN ST,ST
Theft,Hotel or Motel Parking Lot,4900-4999,LOOP CENTRAL DR,-
Burglary,Jewelry Stores,3700-3799,WESTHEIMER,RD
Theft,"Road, Street, or Sidewalk",3700-3799,WESLAYAN ST,ST
Theft,Other Parking Lot,3000-3099,W LOOP S,-
Theft,Police Station,10300-10399,EMERALD TRAIL,-
Theft,"Road, Street, or Sidewalk",4000-4099,PORTSMOUTH ST,ST
AutoTheft,Apartment Parking Lot,5800-5899,WEST MOUNT HOUSTON,-
Theft,Commercial Parking Lot or Garage,3800-3899,NORFOLK ST,ST
Theft,Restaurant or Cafeteria Parking Lot,3600-3699,THISTLE,ST
Theft,Restaurant or Cafeteria Parking Lot,100-199,HOFFMAN,ST
Theft,Commercial Parking Lot or Garage,3800-3899,WESLAYAN ST,ST
Theft,Department or Discount Store,4400-4499,WESTHEIMER RD SUITE D100,-
Theft,Grocery Store or Supermarket Parking Lot,3000-3099,MID LANE,-
Theft,Convenience Store,5200-5299,BUFFALO SPEEDWAY,-
Burglary,Clothing Store,4400-4499,WESTHEIMER,RD
Robbery,Drug Store or Medical Supply,4700-4799,KIRBY,DR
Theft,Service or Gas Station,3900-3999,SOUTHWEST,ST
Aggravated Assault,Apartment,5100-5199,EDLOE,ST
Burglary,Grocery Store or Supermarket,5500-5599,WESLAYAN,ST
Theft,Apartment Parking Lot,3100-3199,W LOOP S,-
Burglary,Apartment Rental Office,4600-4699,WILD INDIGO,ST
AutoTheft,Residence or House,3100-3199,W LOOP S,-
AutoTheft,Apartment Parking Lot,4700-4799,AFTONSHIRE DR,-
Theft,Apartment Parking Lot,UNK,LANA LANE UNIT C,-
Burglary,Apartment,2100-2199,BLUFF CREEK,DR
Theft,Grocery Store or Supermarket,4200-4299,SUN MEADOW,DR
Theft,Restaurant or Cafeteria Parking Lot,800-899,AVE O,-
Theft,Strip Business Center Parking Lot,3000-3099,W LOOP S,-
Theft,Apartment Parking Lot,2300-2399,MID LANE,-
Theft,Restaurant or Cafeteria,6500-6599,IMOGENE,-
Theft,Mall Common Area,4400-4499,WESTHEIMER RD,RD
AutoTheft,Apartment Parking Lot,3100-3199,W LOOP S,-
Theft,Hotel or Motel Parking Lot,2900-2999,WESTPARK DR,-
Robbery,"Laundry, Dry Cleaners, Washaterias",4100-4199,RICHMOND,AVE
Theft,Hotel or Motel Parking Lot,4000-4099,BUCKEYE,CT
Burglary,Bar or Night Club,4200-4299,SAN FELIPE,ST
Theft,Grocery Store or Supermarket Parking Lot,4000-4099,COURTNEY,-
Theft,Restaurant or Cafeteria Parking Lot,2600-2699,WESTPARK DR,-
Theft,Garage or Carport,3500-3599,TIMMONS,LN
Theft,Grocery Store or Supermarket Parking Lot,5100-5199,BUFFALO SPEEDWAY,-
Theft,Restaurant or Cafeteria Parking Lot,3600-3699,W ALABAMA ST,ST
Theft,"Road, Street, or Sidewalk",5100-5199,BUFFALO SPEEDWAY,-
Theft,Convenience Store,5200-5299,BUFFALO SPEEDWAY,-
Theft,Apartment,5100-5199,BUFFALO SPEEDWAY,-
Theft,Commercial Parking Lot or Garage,2400-2499,NEWARK CIRCLE,-
Theft,Residence or House,3100-3199,W LOOP S,-
Theft,Restaurant or Cafeteria Parking Lot,3800-3899,SOUTHWEST FWY IB,-
Burglary,Apartment,2300-2399,WESTCREEK LN,-
Theft,Other Parking Lot,4300-4399,WESTHEIMER RD,RD
Theft,Convenience Store Parking Lot,5100-5199,BUFFALO SPEEDWAY,-
Theft,Commercial Parking Lot or Garage,12200-12299,PADDOCK,WAY
Theft,"Road, Street, or Sidewalk",4400-4499,WESTHEIMER RD,RD
Theft,"Parks and Recreation, Zoo, Swimming Pool",4800-4899,LOOP CENTRAL DR,-
Theft,"Gym, Recreat, Club House, Indoor Pool",3800-3899,RICHMOND AVE,-
Burglary,"Electronics Store, Electrical Supplies",13300-13399,CUTTEN RD APT 6205,-
Robbery,Restaurant or Cafeteria,3700-3799,GESSNER,RD
Theft,Convenience Store,3700-3799,GESSNER,RD
Burglary,Commercial Or Training School,3700-3799,GESSNER,RD
Theft,Office Building,5900-5999,CORPORATE,DR
AutoTheft,"Church, Synagogue, or Temple Parking Lot",6000-6099,SOVEREIGHN,DR
Theft,Commercial Parking Lot or Garage,9700-9799,RICHMOND AVE,-
Aggravated Assault,Apartment,5800-5899,PARKFRONT DR,-
Theft,Other Parking Lot,12700-12799,BLANTON,LN
Theft,Restaurant or Cafeteria Parking Lot,5400-5499,HOLLISTER,ST
Aggravated Assault,Apartment,2400-2499,CAROLINE,ST
Robbery,Bank or Savings Institution Parking Lot,8000-8099,GABLE BRIDGE,LN
Burglary,Apartment,12900-12999,BRANT ROCK DR. APT,-
Theft,"Other, Unknown, or Not Listed",8700-8799,TOWN PARK DR,-
Theft,Miscellaneous Business (Non-Specific),11200-11299,HERALD,SQ
Theft,Service or Gas Station,17100-17199,SHEFFIELD KNOLL,LN
Theft,"Theatres, Dinner Theaters, Auditoriums",3000-3099,SAM HOUSTON PKWY S,-
Robbery,Apartment Parking Lot,3200-3299,S GESSNER RD,RD
Burglary,Office Building,3100-3199,GESSNER,RD
Robbery,Apartment Parking Lot,9900-9999,RICHMOND AVE,-
Theft,Apartment Parking Lot,2900-2999,ELMSIDE DR,-
Theft,Restaurant or Cafeteria Parking Lot,2200-2299,LOOP,-
Burglary,Apartment,8700-8799,TOWN PARK DR,-
AutoTheft,"Road, Street, or Sidewalk",9800-9899,MEADOW GLEN 7,-
Theft,Restaurant or Cafeteria Parking Lot,9700-9799,WESTHEIMER RD,RD
Robbery,Apartment,5900-5999,RANCHESTER,DR
Burglary,Apartment,3200-3299,S GESSNER RD,RD
Theft,Service or Gas Station,11300-11399,HARWIN DR,-
Robbery,Apartment Parking Lot,5900-5999,RANCHESTER DR,-
Theft,Apartment,9800-9899,MEADOWGLEN LN,-
Burglary,Apartment,3200-3299,GESSNER,RD
Theft,"Daycare, Child Care, or Kindergarten",8700-8799,TOWN PARK DR,-
Robbery,Apartment Parking Lot,6300-6399,RANCHESTER DR,-
Theft,Miscellaneous Business (Non-Specific),4700-4799,QUIET CANYON,DR
Theft,Apartment Parking Lot,10000-10099,WESTPARK DR,-
Aggravated Assault,"Hotel, Motel, Inn, Etc.",2900-2999,W. SAM HOUSTON PRWY,-
Theft,Restaurant or Cafeteria Parking Lot,9700-9799,WESTHEIMER RD,RD
Theft,Apartment,5800-5899,PARKFRONT DR,-
Theft,Commercial Parking Lot or Garage,5800-5899,SOVEREIGN,DR
Theft,Other Parking Lot,10000-10099,WESTPARK DR,-
Theft,Apartment Parking Lot,9700-9799,MEADOWGLEN LN,-
Theft,Restaurant or Cafeteria Parking Lot,10000-10099,WESTHEIMER RD,RD
Aggravated Assault,"Parks and Recreation, Zoo, Swimming Pool",3200-3299,S GESSNER RD,RD
Theft,Hotel or Motel Parking Lot,2900-2999,BRIARPARK,DR
Robbery,Apartment Parking Lot,9000-9099,TOWN PARK DR,-
Theft,Convenience Store,3700-3799,GESSNER,RD
Burglary,Apartment,9700-9799,RICHMOND AVENUE,-
Robbery,Apartment,8700-8799,TOWN PARK DR,-
Theft,Apartment,10100-10199,WESTPARK DR,-
Theft,Strip Business Center Parking Lot,9100-9199,BELLAIRE BLVD,BLVD
Burglary,Apartment,9900-9999,RICHMOND AVE,-
Aggravated Assault,Apartment,5800-5899,PARKFRONT DR,-
Theft,Other Parking Lot,10000-10099,WESTHEIMER RD,RD
Burglary,Apartment,9200-9299,CLAREWOOD DR,-
Theft,Apartment Parking Lot,3500-3599,SAM HOUSTON PKWY S,-
Burglary,Apartment,9800-9899,RICHMOND,AVE
Robbery,Apartment Parking Lot,8700-8799,TOWN PARK DR,-
Theft,Other Parking Lot,9800-9899,BELLAIRE BLVD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,10000-10099,WESTHEIMER RD,RD
Theft,Apartment Parking Lot,10000-10099,WESTPARK DR,-
Theft,"Hotel, Motel, Inn, Etc.",5900-5999,W SAM HOUSTON PKWY S,-
Theft,Other Parking Lot,3600-3699,BRIARPARK DR,-
Aggravated Assault,Apartment,9800-9899,RICHMOND AVENUE APT 3209,-
Theft,Grocery Store or Supermarket Parking Lot,9800-9899,BELLAIRE BLVD,BLVD
Burglary,Apartment,2900-2999,BRIAR PARK,DR
Robbery,"Road, Street, or Sidewalk",9200-9299,CLAREWOOD DR,-
Theft,Service or Gas Station,9900-9999,BELLAIRE,BLVD
Theft,Convenience Store Parking Lot,10400-10499,HARWIN DR,-
Burglary,Apartment,3000-3099,ELMSIDE DR APT,-
Burglary,Commercial Building,10300-10399,WESTOFFICE,DR
Theft,Apartment Parking Lot,2900-2999,S GESSNER RD,RD
Theft,Commercial Parking Lot or Garage,9900-9999,RICHMOND AVE,-
Aggravated Assault,Apartment,13800-13899,ROYAL OAK,ST
Theft,Restaurant or Cafeteria Parking Lot,1500-1599,RESEARCH,PKWY
Theft,Restaurant or Cafeteria Parking Lot,4900-4999,SPRING GROUP,AVE
Burglary,Residence or House,8700-8799,GUSTINE LANE 5215,-
Theft,"Hotel, Motel, Inn, Etc.",9900-9999,WESTHEIMER,RD
Theft,"Hotel, Motel, Inn, Etc.",5800-5899,ROGERDALE RD,RD
Theft,Service or Gas Station,3700-3799,S GESSNER RD,RD
Aggravated Assault,"Road, Street, or Sidewalk",10600-10699,HARWIN DR,-
Theft,"Hotel, Motel, Inn, Etc.",4800-4899,GRAMERCY OAKS,DR
Theft,Apartment Parking Lot,9900-9999,RICHMOND AVE,-
Theft,Restaurant or Cafeteria Parking Lot,400-499,TILLY LANE,-
Burglary,Apartment,3200-3299,S GESSNER RD,RD
AutoTheft,Apartment Parking Lot,9700-9799,MEADOWGLEN LN,-
Theft,Hotel or Motel Parking Lot,10800-10899,HARWIN DR,-
Theft,"Vacant Other Residential (Apartment,Dorms)",9900-9999,TOWN PARK DR,-
Theft,Miscellaneous Business (Non-Specific),9700-9799,WESTHEIMER RD,RD
Theft,Strip Business Center Parking Lot,3300-3399,LITTLE FARMS COURT,-
Robbery,Car Wash,10100-10199,HARWIN DR,-
Theft,Hotel or Motel Parking Lot,2900-2999,BRIARPARK DR,-
AutoTheft,Apartment Parking Lot,3000-3099,ELMSIDE DR,-
Burglary,"Vacant Other Residential (Apartment,Dorms)",10000-10099,WESTPARK,DR
Theft,Commercial Building,2900-2999,BRIARPARK DR,-
Theft,Apartment Parking Lot,3200-3299,GESSNER,RD
Theft,Hotel or Motel Parking Lot,2900-2999,BRIARPARK DR,-
Robbery,Car Wash,10100-10199,HARWIN DR,-
Aggravated Assault,Apartment,5500-5599,SHAMROCK,-
Robbery,Apartment Parking Lot,5800-5899,PARKFRONT DR,-
Theft,Strip Business Center Parking Lot,26600-26699,MELLENBROOK,LN
Burglary,Apartment,2900-2999,S GESSNER RD,RD
Burglary,Apartment,8100-8199,RICHMOND AVE APT 1402,-
Aggravated Assault,Apartment Parking Lot,6000-6099,ETTRICK,DR
Burglary,Apartment,3200-3299,S GESSNER RD,RD
Robbery,Apartment Parking Lot,9700-9799,MEADOWGLEN LN,-
Burglary,Apartment,9800-9899,MEADOWGLEN LN,-
Aggravated Assault,Apartment Parking Lot,3200-3299,SOUTH GESSNER APT 1716,-
Aggravated Assault,Apartment Parking Lot,8700-8799,TOWN PARK DR,-
Robbery,Strip Business Center Parking Lot,6000-6099,S GESSNER RD,RD
Theft,Apartment Parking Lot,9800-9899,MEADOWGLEN LN,-
Robbery,Strip Business Center Parking Lot,10300-10399,HARWIN DR,-
Theft,Apartment Laundry,9900-9999,RICHMOND AVE,-
Theft,Garage or Carport,3500-3599,W SAM HOUSTON PKWY S,-
AutoTheft,Commercial Parking Lot or Garage,6000-6099,WESTLINE DR,-
Robbery,"Road, Street, or Sidewalk",10600-10699,MEADOWS GLEN LANE APT 5,-
AutoTheft,Apartment Parking Lot,9200-9299,CLAREWOOD DR,-
Robbery,"Road, Street, or Sidewalk",3200-3299,BRIARPARK DR,-
Robbery,"Road, Street, or Sidewalk",6700-6799,S GESSNER RD,RD
Theft,Hotel or Motel Parking Lot,10000-10099,WESTHEIMER RD,RD
Burglary,Apartment,9200-9299,BELLWOOD LN,-
Theft,Restaurant or Cafeteria Parking Lot,10200-10299,BELLAIRE BLVD,BLVD
Theft,Apartment Parking Lot,3000-3099,ELMSIDE DR,-
Robbery,Bank or Savings Institution Parking Lot,9700-9799,BELLAIRE BLVD,BLVD
Theft,Hotel or Motel Parking Lot,5900-5999,W SAM HOUSTON PKWY S,-
Burglary,Apartment,3000-3099,SEAGLER RD 1433,-
Burglary,Apartment,9700-9799,PAGEWOOD LN,-
Theft,Hotel or Motel Parking Lot,5900-5999,W SAM HOUSTON PKWY S,-
Robbery,Strip Business Center Parking Lot,6100-6199,EMBERWOOD FALLS DRIVE,-
Robbery,"Road, Street, or Sidewalk",9200-9299,CLAREWOOD DR,-
Theft,Strip Business Center Parking Lot,5900-5999,SYDNEY PARK,LN
Aggravated Assault,Apartment,5800-5899,PARKFRONT DR,-
Burglary,Apartment,9700-9799,MEADOWGLEN LN,-
Burglary,Apartment,9800-9899,MEADOWGLEN LN APT 266,-
Burglary,Apartment,3000-3099,ELMSIDE DR,-
Theft,Hotel or Motel Parking Lot,10500-10599,SPICE LN 1407,-
Theft,"Road, Street, or Sidewalk",12700-12799,TAYLORCREST,ST
Burglary,Apartment,10000-10099,WESTPARK DR,-
Theft,Other Parking Lot,10200-10299,RICHMOND AVE,-
Burglary,Apartment,11300-11399,ELMCROFT,DR
Theft,Restaurant or Cafeteria Parking Lot,6300-6399,CORPORATE DR,-
Theft,Apartment,6200-6299,RANCHESTER DR,-
AutoTheft,Apartment Parking Lot,6300-6399,RANCHESTER DR,-
Rape,Apartment,3600-3699,WOODCHASE DR,-
Robbery,Restaurant or Cafeteria Parking Lot,8800-8899,BEDWORTH,LN
Theft,Apartment Parking Lot,10200-10299,HARWIN DR,-
AutoTheft,Apartment,5400-5499,MOUNTAIN FOREST,ST
Burglary,Apartment,9200-9299,CLAREWOOD DR APT 37,-
Theft,Apartment Parking Lot,7700-7799,CORPORATE DR APT 1716,-
Theft,Apartment Parking Lot,6000-6099,RANCHESTER DR,-
Aggravated Assault,Apartment,3000-3099,SEAGLER RD,RD
Theft,Grocery Store or Supermarket,9900-9999,WESTHEIMER RD,RD
Theft,Restaurant or Cafeteria Parking Lot,9700-9799,WESTHEIMER RD,RD
Theft,Apartment Parking Lot,3000-3099,ELMSIDE DR,-
Theft,Strip Business Center Parking Lot,9500-9599,TOWN PARK DR,-
Theft,Service or Gas Station,3300-3399,DAIRY ASHFORD,RD
Theft,Apartment,9800-9899,MEADOWGLEN LN,-
Robbery,Apartment Parking Lot,3800-3899,S GESSNER RD,RD
Aggravated Assault,Grocery Store or Supermarket Parking Lot,9200-9299,BELLWOOD,LN
Theft,Apartment,3400-3499,WOODCHASE DR,-
Robbery,Apartment,9800-9899,UNITED DR,-
Theft,Restaurant or Cafeteria Parking Lot,3700-3799,BRIARPARK DR,-
Theft,Restaurant or Cafeteria,10000-10099,WESTHEIMER RD,RD
Robbery,"Road, Street, or Sidewalk",5800-5899,POINT WEST DR,-
Theft,Restaurant or Cafeteria,9700-9799,MEADOWGLEN LN,-
AutoTheft,Residence or House,9000-9099,TOWN PARK DR,-
Theft,Hotel or Motel Parking Lot,5800-5899,ROGERDALE RD,RD
Burglary,Apartment,3200-3299,S GESSNER RD,RD
Theft,Apartment,3200-3299,S GESSNER RD,RD
Burglary,Apartment,9800-9899,RICHMOND AVE,-
Burglary,Apartment,10400-10499,VALLEY FORGE DR,-
Aggravated Assault,Apartment,10500-10599,VALLEY FORGE DR APT 82,-
Theft,Apartment Parking Lot,10900-10999,BRIAR FOREST,ST
Theft,Restaurant or Cafeteria Parking Lot,10000-10099,WESTHEIMER RD,RD
Theft,Strip Business Center Parking Lot,2400-2499,KIRKWOOD,RD
Theft,Apartment Parking Lot,2700-2799,GESSNER RD,RD
Burglary,Condominium,UNK,BAYOU POINTE DR,-
Burglary,Apartment,1200-1299,WILCREST DR,-
Burglary,Apartment,10500-10599,VALLEY FORGE DR,-
Burglary,Apartment Parking Lot,1200-1299,WILCREST DR,-
Theft,Barber And Beauty Shops,10900-10999,WESTHEIMER,RD
Theft,Residence or House,1400-1499,LAKESIDE ESTATES DR,-
Theft,Apartment Parking Lot,10900-10999,BRIAR FOREST DR,-
Theft,Hotel or Motel Parking Lot,2400-2499,ROGERDALE RD,RD
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",UNK,BAYOU POINTE DR,-
Theft,Driveway,10000-10099,CANDLEWOOD,-
Theft,Apartment Parking Lot,1400-1499,LAKESIDE ESTATES DR,-
Robbery,Apartment Parking Lot,10400-10499,SOUTHWEST PLAZA,DR
Burglary,Residence or House,UNK,BAYOU POINTE,DR
